"Viewer version","2.91"
"Measure start time","14 May 2025 11:19:14"
"Type of measurement","Flow [Linearized]"
"Sampling interval [ms]","100"
"Timing information","Relative"
"Article code","SLG64-0075          "
"Serial Number","140900018"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM10, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"I2C Address","64"
"Scale Factor","5"
"Resolution (bit)","16"
"Calibration Field","0"
"Sample #","Relative Time[s]","Flow [nl/min]"
"819","81.7019","2824.400"
"820","81.7978","2808.400"
"821","81.8942","2791.400"
"822","81.9895","2775.000"
"823","82.1175","2758.200"
"824","82.1972","2741.600"
"825","82.2937","2728.600"
"826","82.3891","2710.200"
"827","82.4849","2693.800"
"828","82.5810","2682.800"
"829","82.7249","2663.400"
"830","82.8206","2647.600"
"831","82.8845","2635.000"
"832","82.9803","2618.800"
"833","83.0760","2604.600"
"834","83.2039","2588.600"
"835","83.2998","2573.000"
"836","83.3956","2556.800"
"837","83.4917","2541.000"
"838","83.6193","2527.200"
"839","83.7154","2513.800"
"840","83.8114","2495.600"
"841","83.8753","2480.200"
"842","83.9712","2462.800"
"843","84.0990","2448.600"
"844","84.1952","2435.800"
"845","84.2907","2423.400"
"846","84.3869","2405.600"
"847","84.4825","2389.400"
"848","84.5784","2373.000"
"849","84.6741","2360.000"
"850","84.8019","2343.400"
"851","84.8820","2330.400"
"852","84.9778","2314.800"
"853","85.0895","2296.600"
"854","85.1857","2285.800"
"855","85.2811","2271.200"
"856","85.3932","2256.800"
"857","85.4888","2245.400"
"858","85.5687","2232.800"
"859","85.6647","2218.400"
"860","85.7926","2203.200"
"861","85.8724","2190.800"
"862","86.0164","2180.600"
"863","86.1120","2167.000"
"864","86.2082","2153.400"
"865","86.2720","2139.400"
"866","86.3677","2126.200"
"867","86.4956","2113.000"
"868","86.5754","2099.200"
"869","86.7035","2087.800"
"870","86.7993","2073.600"
"871","86.8631","2061.200"
"872","86.9592","2048.000"
"873","87.0869","2033.000"
"874","87.1829","2021.600"
"875","87.2792","2007.000"
"876","87.3748","1994.400"
"877","87.4705","1982.000"
"878","87.5825","1976.200"
"879","87.6783","1960.800"
"880","87.7742","1951.200"
"881","87.8701","1941.000"
"882","87.9980","1929.600"
"883","88.0936","1920.000"
"884","88.1577","1912.600"
"885","88.2856","1900.200"
"886","88.3815","1890.800"
"887","88.4772","1878.400"
"888","88.5733","1867.400"
"889","88.6690","1854.000"
"890","88.7648","1845.000"
"891","88.8767","1838.200"
"892","88.9728","1827.200"
"893","89.0686","1816.200"
"894","89.1805","1808.600"
"895","89.2763","1798.800"
"896","89.3720","1786.200"
"897","89.4520","1775.400"
"898","89.5798","1770.400"
"899","89.6755","1760.200"
"900","89.7717","1750.600"
"901","89.8673","1740.600"
"902","89.9631","1728.800"
"903","90.0591","1719.600"
"904","90.2027","1712.400"
"905","90.2668","1702.000"
"906","90.3631","1695.000"
"907","90.4588","1683.200"
"908","90.5545","1672.800"
"909","90.6825","1665.600"
"910","90.7783","1656.800"
"911","90.8420","1649.000"
"912","90.9699","1640.200"
"913","91.0657","1632.200"
"914","91.1618","1623.600"
"915","91.2892","1616.000"
"916","91.3857","1607.800"
"917","91.4494","1599.000"
"918","91.5453","1593.200"
"919","91.6569","1585.400"
"920","91.7529","1579.000"
"921","91.8808","1571.000"
"922","91.9768","1562.200"
"923","92.0724","1556.400"
"924","92.1684","1548.400"
"925","92.2644","1540.800"
"926","92.3603","1531.200"
